Country,Year,Conditions,EF,GDP_pc,Globalisation,GDP,Freedom
El Salvador,1990,372,0.18,897.5929821,39.631706,4817542204,2
El Salvador,1991,372,0.179,961.778992,39.178242,5252342400,2
El Salvador,1992,372,0.178,1047.043157,40.899521,5813399300,2
El Salvador,1993,372,0.178,1186.340725,42.078339,6680269200,2
El Salvador,1994,372,0.177,1348.907912,45.355999,7679384000,2
El Salvador,1995,372,0.177,1552.130208,47.252129,8921947100,2
El Salvador,1996,372,0.176,1653.630549,49.717175,9586327800,2
El Salvador,1997,372,0.175,1749.501835,50.259266,10221705900,1
El Salvador,1998,372,0.175,1858.371394,52.645657,10936669900,1
El Salvador,1999,372,0.174,1904.874902,54.398567,11284197000,1
El Salvador,2000,372,0.173,1977.840614,55.180504,11784927700,1
El Salvador,2001,372,0.173,2051.158774,56.413799,12282533600,1
El Salvador,2002,372,0.172,2106.739469,56.449837,12664190300,1
El Salvador,2003,372,0.172,2197.482001,56.691559,13243892200,1
El Salvador,2004,372,0.171,2273.955503,57.769836,13724810900,1
El Salvador,2005,372,0.17,2434.323531,59.381645,14698000000,1
El Salvador,2006,372,0.17,2651.430888,60.814434,15999890000,1
El Salvador,2007,372,0.169,2814.589889,63.579941,17011750000,1
El Salvador,2008,372,0.168,2964.17214,63.072857,17986890000,1
El Salvador,2009,372,0.168,2889.685887,62.565193,17601620000,1
El Salvador,2010,372,0.167,3017.307395,62.662159,18447920000,1
El Salvador,2011,372,0.166,3304.974183,62.55957,20283780000,1
El Salvador,2012,372,0.166,3471.051269,62.595219,21386150000,1
El Salvador,2013,372,0.165,3555.1621,63.124607,21990960000,1
El Salvador,2014,372,,3638.517658,65.18924,22593470000,1
Equatorial Guinea,1980,179,,179.2611236,27.836538,50642880.77,3
Equatorial Guinea,1981,179,,123.6956486,29.389347,36731422.85,3
Equatorial Guinea,1982,179,,140.2879187,30.519117,44294647.73,3
Equatorial Guinea,1983,179,,131.9769824,30.033527,44442456.95,3
Equatorial Guinea,1984,179,,140.5631766,30.522652,50320914.41,3
Equatorial Guinea,1985,179,,164.1702231,30.354868,62118564.85,3
Equatorial Guinea,1986,179,,192.3282473,31.341005,76407396.76,3
Equatorial Guinea,1987,179,,225.0550252,31.138409,93345847.73,3
Equatorial Guinea,1988,179,,232.9418247,31.765303,100534663.3,3
Equatorial Guinea,1989,179,,196.8377293,31.970831,88265974.58,3
Equatorial Guinea,1990,179,,240.8326654,31.874416,112119406.5,3
Equatorial Guinea,1991,179,,229.5516268,33.213707,110906032.1,3
Equatorial Guinea,1992,179,,268.6974838,31.469379,134707184.4,3
Equatorial Guinea,1993,179,,261.5118834,32.733524,136047896.2,3
Equatorial Guinea,1994,179,,186.6823987,33.207134,100807001.8,3
Equatorial Guinea,1995,179,,252.9752974,36.385895,141853368.3,3
Equatorial Guinea,1996,179,,399.0281672,35.380604,232463036.4,3
Equatorial Guinea,1997,179,,730.4487499,35.655697,442337849.5,3
Equatorial Guinea,1998,179,,588.6415831,35.999073,370687618.7,3
Equatorial Guinea,1999,179,,948.2295985,35.385036,621117885.7,3
Equatorial Guinea,2000,179,,1527.056378,35.16811,1045998496,3
Equatorial Guinea,2001,179,,2031.419386,36.058975,1461139022,3
Equatorial Guinea,2002,179,,2395.845119,36.866688,1806742742,3
Equatorial Guinea,2003,179,,3146.518575,38.646797,2484745935,3
Equatorial Guinea,2004,179,,5337.614389,38.904308,4410764339,3
Equatorial Guinea,2005,179,,9502.858816,39.066151,8217369093,3
Equatorial Guinea,2006,179,,11140.19017,39.404682,10086528699,3
Equatorial Guinea,2007,179,,13776.90333,39.782299,13071718759,3
Equatorial Guinea,2008,179,,19849.71777,39.754597,19749893536,3
Equatorial Guinea,2009,179,,14398.77049,40.988487,15027795173,3
Equatorial Guinea,2010,179,,14905.51343,42.099266,16314442183,3
Equatorial Guinea,2011,179,,18659.41705,42.767273,21357344847,3
Equatorial Guinea,2012,179,,18756.42642,43.171875,22388345810,3
Equatorial Guinea,2013,179,,17644.59516,43.281551,21948835350,3
Equatorial Guinea,2014,179,,16804.92595,42.774033,21765454404,3
Estonia,1980,480,,,,,
Estonia,1981,480,,,,,
Estonia,1982,480,,,,,
Estonia,1983,480,,,,,
Estonia,1984,480,,,,,
Estonia,1985,480,,,,,
Estonia,1986,480,,,,,
Estonia,1987,480,,,,,
Estonia,1988,480,,,,,
Estonia,1989,480,,,,,
Estonia,1990,480,,,,,
Estonia,1991,480,0.52,,,,
Estonia,1992,480,0.518,,51.212402,,2
Estonia,1993,480,0.515,,53.162453,,1
Estonia,1994,480,0.512,,55.376537,,1
Estonia,1995,480,0.51,3134.389753,60.836807,4502970889,1
Estonia,1996,480,0.507,3380.926302,63.372051,4786018988,1
Estonia,1997,480,0.504,3682.952301,67.566223,5154420649,1
Estonia,1998,480,0.501,4093.392477,68.406097,5674080543,1
Estonia,1999,480,0.499,4140.936602,69.522095,5756912266,1
Estonia,2000,480,0.496,4070.609024,70.619644,5686579748,1
Estonia,2001,480,0.493,4505.858332,71.971657,6254649539,1
Estonia,2002,480,0.49,5341.628947,71.68222,7367975888,1
Estonia,2003,480,0.487,7203.523038,72.775131,9874013098,1
Estonia,2004,480,0.484,8914.103557,74.862495,12145911801,1
Estonia,2005,480,0.481,10412.64431,75.124519,14106790200,1
Estonia,2006,480,0.478,12639.40007,76.194206,17022870405,1
Estonia,2007,480,0.476,16744.58445,77.751556,22449129483,1
Estonia,2008,480,0.473,18204.96648,78.819839,24341678629,1
Estonia,2009,480,0.47,14711.73527,78.817329,19633031398,1
Estonia,2010,480,0.467,14663.04461,79.470039,19523477326,1
Estonia,2011,480,0.464,17487.80478,80.986549,23213994093,1
Estonia,2012,480,0.461,17403.20533,81.384842,23019150071,1
Estonia,2013,480,0.458,19056.00192,81.477707,25115753366,1
Estonia,2014,480,,20261.06673,81.661369,26634083965,1
Ethiopia,1980,334,0.797,,20.876183,,3
Ethiopia,1981,334,0.796,204.4985927,21.159208,7324903188,3
Ethiopia,1982,334,0.796,207.1210765,21.595255,7707678019,3
Ethiopia,1983,334,0.796,224.0839262,21.568077,8567890821,3
Ethiopia,1984,334,0.795,206.5230999,21.785315,8096302367,3
Ethiopia,1985,334,0.795,235.3385474,22.165047,9480840483,3
Ethiopia,1986,334,0.795,237.5715224,22.46629,9848600870,3
Ethiopia,1987,334,0.794,245.6676284,22.477152,10527338647,3
Ethiopia,1988,334,0.794,245.0810842,22.280794,10908935749,3
Ethiopia,1989,334,0.793,248.4326848,22.186268,11476584879,3
Ethiopia,1990,334,0.793,254.2952546,22.374344,12175166763,3
Ethiopia,1991,334,0.793,269.6147631,22.602886,13463868357,2
Ethiopia,1992,334,0.792,201.7435026,24.026752,10492993078,2
Ethiopia,1993,334,0.792,164.1650535,24.157145,8830712714,3
Ethiopia,1994,334,0.791,124.5581496,29.443785,6927950565,3
Ethiopia,1995,334,0.791,133.3411006,30.570784,7663984568,2
Ethiopia,1996,334,0.791,144.0316487,27.305521,8547939731,2
Ethiopia,1997,334,0.79,140.2698555,27.64253,8589211390,2
Ethiopia,1998,334,0.79,123.8305223,29.136288,7818224906,2
Ethiopia,1999,334,0.789,118.3331279,29.98077,7700833482,2
Ethiopia,2000,334,0.789,122.9622935,30.176035,8242392104,2
Ethiopia,2001,334,0.789,119.2618573,31.078108,8231326016,2
Ethiopia,2002,334,0.788,110.4608747,31.860344,7850809498,2
Ethiopia,2003,334,0.788,117.8601647,37.240303,8623691300,2
Ethiopia,2004,334,0.787,134.5424863,38.737766,10131187261,2
Ethiopia,2005,334,0.787,160.0767918,39.734833,12401139454,2
Ethiopia,2006,334,0.786,191.7512925,40.076088,15280861835,2
Ethiopia,2007,334,0.786,240.347972,40.55835,19707616773,2
Ethiopia,2008,334,0.785,320.8610897,41.227398,27066912635,2
Ethiopia,2009,334,0.785,373.8939587,41.006046,32437389116,2
Ethiopia,2010,334,0.784,335.4384953,42.659798,29933790334,3
Ethiopia,2011,334,0.784,348.0013483,43.847073,31952763089,3
Ethiopia,2012,334,0.783,458.5509208,43.342216,43310721414,3
Ethiopia,2013,334,0.783,490.791804,43.383255,47648211133,3
Ethiopia,2014,334,,557.5341484,44.143661,55612228234,3
Gabon,1980,772,0.79,5713.207348,44.369492,4279637934,3
Gabon,1981,772,0.791,5023.083671,44.787212,3862269127,3
Gabon,1982,772,0.791,4582.163851,45.160206,3618007844,3
Gabon,1983,772,0.792,4181.092459,44.820084,3391275731,3
Gabon,1984,772,0.792,4273.312834,44.546898,3561451562,3
Gabon,1985,772,0.792,3899.573791,46.185909,3339914759,3
Gabon,1986,772,0.793,3866.276886,46.020733,3403638194,3
Gabon,1987,772,0.793,3626.23096,45.793324,3281797039,3
Gabon,1988,772,0.793,4121.065811,44.621719,3834503378,3
Gabon,1989,772,0.793,4376.761178,44.476891,4186411457,3
Gabon,1990,772,0.794,6055.060248,44.09132,5952293766,2
Gabon,1991,772,0.794,5349.452182,46.608047,5402919957,2
Gabon,1992,772,0.794,5390.536807,46.340099,5592390849,2
Gabon,1993,772,0.794,4109.898799,47.426666,4378645081,2
Gabon,1994,772,0.794,3832.093234,46.731083,4190819314,2
Gabon,1995,772,0.794,4419.790569,46.974648,4958845906,2
Gabon,1996,772,0.794,4948.753162,45.447639,5694040337,2
Gabon,1997,772,0.794,4514.993871,45.374783,5326816859,2
Gabon,1998,772,0.794,3705.817932,51.067425,4483417120,2
Gabon,1999,772,0.794,3758.161936,51.785347,4662992036,2
Gabon,2000,772,0.794,3991.157022,50.700775,5080483464,2
Gabon,2001,772,0.794,3844.561312,47.362949,5023265365,2
Gabon,2002,772,0.794,3976.646951,46.432442,5335451308,2
Gabon,2003,772,0.794,4724.25501,46.891979,6511903657,2
Gabon,2004,772,0.793,5483.144907,51.298347,7770219480,2
Gabon,2005,772,0.793,6570.962804,50.978401,9582783318,2
Gabon,2006,772,0.793,6873.454312,51.194515,10327598801,2
Gabon,2007,772,0.792,8036.920258,52.103199,12455410056,2
Gabon,2008,772,0.792,9732.227428,52.614052,15571349776,2
Gabon,2009,772,0.792,7325.909871,52.957821,12113699661,3
Gabon,2010,772,0.791,8399.596703,52.715996,14372591916,3
Gabon,2011,772,0.791,10273.79901,47.840687,18210308748,3
Gabon,2012,772,0.79,9348.515572,49.585384,17170465294,3
Gabon,2013,772,0.789,9250.081564,50.242512,17595745653,3
Gabon,2014,772,,9255.368597,53.065651,18203968002,3
Gambia,1980,659,0.757,335.4931892,31.690361,241080708.9,1
Gambia,1981,659,0.758,294.4950175,31.738787,218764445.8,1
Gambia,1982,659,0.758,281.2174542,32.932972,216051496,2
Gambia,1983,659,0.758,268.2962412,33.212112,213446562.6,2
Gambia,1984,659,0.758,215.0087681,31.793995,177338801.9,2
Gambia,1985,659,0.759,263.7101957,30.894934,225724851.7,2
Gambia,1986,659,0.759,208.8305804,32.717136,185646209.4,2
Gambia,1987,659,0.759,238.7954769,35.88522,220626484.2,2
Gambia,1988,659,0.759,277.5425241,35.195591,266673126.2,2
Gambia,1989,659,0.759,284.195857,34.515762,284119692.5,1
Gambia,1990,659,0.76,304.7073786,35.410595,317083373.5,1
Gambia,1991,659,0.76,637.0940341,32.427605,690314321.4,1
Gambia,1992,659,0.76,633.6815802,32.868679,714255460.5,1
Gambia,1993,659,0.76,646.269564,34.647568,755042548.1,1
Gambia,1994,659,0.76,619.0420726,35.631805,746491692.6,3
Gambia,1995,659,0.76,632.7688433,33.259354,785996982.5,3
Gambia,1996,659,0.761,663.1670734,33.935162,848237108.6,3
Gambia,1997,659,0.761,610.1970555,35.086006,803630742.5,3
Gambia,1998,659,0.761,619.5930395,38.632599,840285264.6,3
Gambia,1999,659,0.761,583.404256,39.760765,814723460.1,3
Gambia,2000,659,0.761,544.6220259,40.858627,782915402.4,3
Gambia,2001,659,0.761,464.6383922,42.045956,687408804.6,2
Gambia,2002,659,0.761,379.8628947,44.174412,578236035.1,2
Gambia,2003,659,0.761,310.9571556,46.502258,487038821.6,2
Gambia,2004,659,0.761,596.6289487,45.367733,961900106.9,2
Gambia,2005,659,0.761,618.9605283,46.32222,1027702254,2
Gambia,2006,659,0.762,615.974477,47.68644,1054113427,2
Gambia,2007,659,0.762,725.0932469,48.726948,1279704745,2
Gambia,2008,659,0.762,857.8563071,47.988647,1561763437,2
Gambia,2009,659,0.762,772.1238036,48.843605,1450140386,2
Gambia,2010,659,0.762,796.630521,49.38549,1543292393,2
Gambia,2011,659,0.762,705.4779743,51.179916,1409694554,3
Gambia,2012,659,0.762,686.5582854,51.222801,1415006238,3
Gambia,2013,659,0.762,647.3853005,50.559456,1375608956,3
Gambia,2014,659,,561.6491232,50.938663,1229460602,3
Georgia,1980,730,,,,,
Georgia,1981,730,,,,,
Georgia,1982,730,,,,,
Georgia,1983,730,,,,,
Georgia,1984,730,,,,,
Georgia,1985,730,,,,,
Georgia,1986,730,,,,,
Georgia,1987,730,,,,,
Georgia,1988,730,,,,,
Georgia,1989,730,,,,,
Georgia,1990,730,,1614.640122,,7753501868,
Georgia,1991,730,0.511,1314.67067,,6357615894,
Georgia,1992,730,0.504,757.2235485,32.908005,3690328964,2
Georgia,1993,730,0.497,550.0155426,34.416603,2701181331,2
Georgia,1994,730,0.491,519.8575812,35.229038,2514070772,2
Georgia,1995,730,0.484,578.3446099,39.119907,2693768413,2
Georgia,1996,730,0.477,689.0594414,40.667873,3095047604,2
Georgia,1997,730,0.47,807.0322858,42.385216,3510520231,2
Georgia,1998,730,0.464,851.5259582,44.35323,3613541517,2
Georgia,1999,730,0.457,673.5434387,47.517193,2800049395,2
Georgia,2000,730,0.45,749.908535,49.299793,3057475335,2
Georgia,2001,730,0.444,801.9904139,50.089081,3219488664,2
Georgia,2002,730,0.437,853.5164537,51.152287,3395728014,2
Georgia,2003,730,0.431,1010.00798,51.917904,3991284895,2
Georgia,2004,730,0.424,1305.047486,52.384895,5125365192,2
Georgia,2005,730,0.418,1642.760938,53.955238,6410823633,2
Georgia,2006,730,0.411,1996.057129,58.065212,7745394293,2
Georgia,2007,730,0.405,2635.353882,61.583294,10172882371,2
Georgia,2008,730,0.398,3324.735879,62.390305,12795076469,2
Georgia,2009,730,0.392,2822.66743,62.775532,10766836277,2
Georgia,2010,730,0.385,3233.295943,63.598576,12243505583,2
Georgia,2011,730,0.379,4021.743306,64.370125,15107441447,2
Georgia,2012,730,0.373,4421.818242,65.988708,16488403076,2
Georgia,2013,730,0.367,4623.745725,66.752464,17189551521,2
Georgia,2014,730,,4739.188338,67.925888,17627003455,2
Ghana,1980,696,0.736,374.6427352,38.625908,4445228216,2
Ghana,1981,696,0.736,345.7344997,39.142071,4222441615,1
Ghana,1982,696,0.736,320.6994116,38.025902,4035994398,3
Ghana,1983,696,0.736,312.4795216,38.888451,4057275043,3
Ghana,1984,696,0.736,330.6939586,37.182423,4412279843,3
Ghana,1985,696,0.736,329.9535551,37.834476,4504342149,3
Ghana,1986,696,0.736,409.9436735,37.911831,5727602645,3
Ghana,1987,696,0.736,354.6156384,37.999584,5074829932,3
Ghana,1988,696,0.736,354.2772226,36.516148,5197840979,3
Ghana,1989,696,0.736,348.8977084,38.154018,5251764264,3
Ghana,1990,696,0.736,381.2508376,37.611958,5889174825,3
Ghana,1991,696,0.736,416.3573876,38.211441,6596546196,3
Ghana,1992,696,0.736,394.9070373,40.613617,6413901602,2
Ghana,1993,696,0.736,358.4707604,42.998867,5966255778,2
Ghana,1994,696,0.736,319.5004587,45.506039,5444560669,2
Ghana,1995,696,0.736,370.731368,45.687,6465137615,2
Ghana,1996,696,0.736,388.6449688,45.065468,6934984709,2
Ghana,1997,696,0.736,377.233058,46.094349,6891308594,2
Ghana,1998,696,0.736,399.7374075,47.919086,7480968858,2
Ghana,1999,696,0.736,402.5363179,48.906887,7719354839,2
Ghana,2000,696,0.736,253.3891282,51.683735,4983024408,1
Ghana,2001,696,0.736,263.1719784,52.579445,5314909954,1
Ghana,2002,696,0.736,297.0533431,52.516457,6166330136,1
Ghana,2003,696,0.736,357.8331205,54.348068,7632406553,1
Ghana,2004,696,0.736,405.4226482,53.794857,8881368538,1
Ghana,2005,696,0.736,477.6058413,54.952126,10744675210,1
Ghana,2006,696,0.736,884.9413127,53.503864,20440893017,1
Ghana,2007,696,0.736,1047.220763,54.141487,24827844950,1
Ghana,2008,696,0.736,1178.927868,53.114449,28678701891,1
Ghana,2009,696,0.736,1043.980468,55.045383,26048108185,1
Ghana,2010,696,0.736,1258.94923,55.294224,32197272797,1
Ghana,2011,696,0.736,1501.08385,56.75111,39337314810,1
Ghana,2012,696,0.736,1536.591848,58.35593,41270954737,1
Ghana,2013,696,0.736,2282.349905,55.804893,62823043706,1
Ghana,2014,696,,1942.9051,57.162853,54782847753,1
Greece,1980,204,0.061,5893.661893,54.491665,56829664269,1
Greece,1981,204,0.062,5380.26762,55.972008,52346506765,1
Greece,1982,204,0.064,5579.234615,55.93639,54617989796,1
Greece,1983,204,0.065,5019.878771,56.729748,49428873839,1
Greece,1984,204,0.066,4852.565667,57.054585,48020024184,1
Greece,1985,204,0.068,4813.711205,57.929829,47820851221,1
Greece,1986,204,0.069,5656.505332,58.068378,56379593476,1
Greece,1987,204,0.071,6564.884427,57.300232,65652750377,1
Greece,1988,204,0.073,7598.028005,55.421822,76261277925,1
Greece,1989,204,0.075,7846.678122,54.771713,79169043223,1
Greece,1990,204,0.077,9600.185235,55.315586,97891092003,1
Greece,1991,204,0.079,10188.36978,61.932457,1.05E+11,1
Greece,1992,204,0.081,11176.45842,64.346733,1.16E+11,1
Greece,1993,204,0.083,10401.98301,66.665047,1.09E+11,1
Greece,1994,204,0.085,11091.28385,66.75399,1.17E+11,1
Greece,1995,204,0.088,12959.32429,66.839973,1.37E+11,1
Greece,1996,204,0.091,13749.11511,67.936646,1.46E+11,1
Greece,1997,204,0.094,13427.83251,69.24527,1.43E+11,1
Greece,1998,204,0.097,13472.13761,70.835548,1.44E+11,1
Greece,1999,204,0.1,13249.66332,72.55471,1.43E+11,1
Greece,2000,204,0.103,12072.92936,74.855164,1.30E+11,1
Greece,2001,204,0.107,12549.03689,75.92083,1.36E+11,1
Greece,2002,204,0.11,14177.57216,75.059875,1.55E+11,1
Greece,2003,204,0.114,18518.37884,76.203056,2.02E+11,1
Greece,2004,204,0.118,21995.47794,76.900505,2.41E+11,1
Greece,2005,204,0.123,22560.14729,76.535477,2.48E+11,1
Greece,2006,204,0.127,24821.93675,77.695763,2.74E+11,1
Greece,2007,204,0.132,28863.97329,79.225021,3.19E+11,1
Greece,2008,204,0.137,32127.98319,79.795853,3.56E+11,1
Greece,2009,204,0.143,29828.75602,78.884872,3.31E+11,1
Greece,2010,204,0.148,26716.64883,78.768318,2.97E+11,1
Greece,2011,204,0.154,25483.88256,79.167259,2.83E+11,1
Greece,2012,204,0.161,21912.99829,79.856239,2.42E+11,1
Greece,2013,204,0.167,21787.78776,80.303299,2.39E+11,1
Greece,2014,204,,21616.71001,81.567108,2.35E+11,1
Grenada,1980,928,,1169.367311,35.289036,110900457,2
Grenada,1981,928,,1214.550407,36.823845,115651918.9,3
Grenada,1982,928,,1299.392856,36.597256,125435590,3
Grenada,1983,928,,1342.50947,36.104809,131803552.2,3
Grenada,1984,928,,1460.913798,35.266052,145533310.7,2
Grenada,1985,928,,1667.678722,36.152271,167728455.2,1
Grenada,1986,928,,1859.291751,38.303001,187589522.6,1
Grenada,1987,928,,2137.293309,38.693928,215009569.6,1
Grenada,1988,928,,2366.486015,40.360424,236357523.7,1
Grenada,1989,928,,2694.183285,40.392067,267327642.2,1
Grenada,1990,928,,2807.745444,40.90797,278098763,1
Grenada,1991,928,,3014.874886,41.674095,300757888.9,1
Grenada,1992,928,,3069.679775,41.25668,310160444.4,1
Grenada,1993,928,,3032.231462,44.113625,309812185.2,1
Grenada,1994,928,,3151.102165,44.478977,325111814.8,1
Grenada,1995,928,,3288.223318,44.92392,342172518.5,1
Grenada,1996,928,,3499.527349,44.165478,366911444.4,1
Grenada,1997,928,,3715.72059,45.159901,392190592.6,1
Grenada,1998,928,,4198.715561,45.234093,445903592.6,1
Grenada,1999,928,,4512.224618,45.147892,482009370.4,1
Grenada,2000,928,,4840.684064,46.342682,520044370.4,1
Grenada,2001,928,,4821.784995,46.655579,520444185.2,1
Grenada,2002,928,,4992.441407,47.018986,540336925.9,1
Grenada,2003,928,,5435.151806,49.526779,591018407.4,1
Grenada,2004,928,,5470.603315,49.140961,599118592.6,1
Grenada,2005,928,,6308.665042,50.407658,695555555.6,1
Grenada,2006,928,,6295.281172,53.671124,698700666.7,1
Grenada,2007,928,,6790.63408,54.376984,758683592.6,1
Grenada,2008,928,,7343.44527,53.519032,825976037,1
Grenada,2009,928,,6810.440318,54.108791,771275555.6,1
Grenada,2010,928,,6760.961244,54.867119,771013259.3,1
Grenada,2011,928,,6775.752501,54.703857,778655925.9,1
Grenada,2012,928,,6900.771786,54.312836,799882259.3,1
Grenada,2013,928,,7205.268384,53.912266,842620111.1,1
Grenada,2014,928,,7726.409657,55.748905,911500000,1
Guatemala,1980,418,0.577,1143.440402,35.523457,7878700000,2
Guatemala,1981,418,0.575,1217.26402,34.542828,8607500300,3
Guatemala,1982,418,0.574,1200.249234,33.43449,8716999700,3
Guatemala,1983,418,0.572,1212.716559,33.704556,9050000400,3
Guatemala,1984,418,0.571,1234.702641,32.824863,9470000100,2
Guatemala,1985,418,0.569,1233.080944,32.724361,9721652087,2
Guatemala,1986,418,0.567,892.2929065,34.207794,7231963516,2
Guatemala,1987,418,0.566,850.2185121,34.297825,7084399840,2
Guatemala,1988,418,0.564,915.3980653,34.46479,7841602824,2
Guatemala,1989,418,0.562,955.1134609,35.500126,8410724361,2
Guatemala,1990,418,0.56,845.3069621,35.917072,7650125217,2
Guatemala,1991,418,0.559,1011.754966,36.002029,9406097735,2
